Logic Gate; Method; Iteration; Error; Run
NAND; random_search; 1; 0.338134765625; 0
NAND; random_search; 2; 0.338134765625; 0
NAND; random_search; 3; 0.338134765625; 0
NAND; random_search; 4; 0.338134765625; 0
NAND; random_search; 5; 0.338134765625; 0
NAND; random_search; 6; 0.338134765625; 0
NAND; random_search; 7; 0.338134765625; 0
NAND; random_search; 8; 0.338134765625; 0
NAND; random_search; 9; 0.338134765625; 0
NAND; random_search; 10; 0.338134765625; 0
NAND; random_search; 11; 0.338134765625; 0
NAND; random_search; 12; 0.338134765625; 0
NAND; random_search; 13; 0.338134765625; 0
NAND; random_search; 14; 0.338134765625; 0
NAND; random_search; 15; 0.338134765625; 0
NAND; random_search; 16; 0.338134765625; 0
NAND; random_search; 17; 0.338134765625; 0
NAND; random_search; 18; 0.338134765625; 0
NAND; random_search; 19; 0.338134765625; 0
NAND; random_search; 20; 0.338134765625; 0
NAND; random_search; 21; 0.338134765625; 0
NAND; random_search; 22; 0.338134765625; 0
NAND; random_search; 23; 0.338134765625; 0
NAND; random_search; 24; 0.338134765625; 0
NAND; random_search; 25; 0.338134765625; 0
NAND; random_search; 26; 0.338134765625; 0
NAND; random_search; 27; 0.338134765625; 0
NAND; random_search; 28; 0.338134765625; 0
NAND; random_search; 29; 0.338134765625; 0
NAND; random_search; 30; 0.338134765625; 0
NAND; random_search; 31; 0.338134765625; 0
NAND; random_search; 32; 0.338134765625; 0
NAND; random_search; 33; 0.338134765625; 0
NAND; random_search; 34; 0.338134765625; 0
NAND; random_search; 35; 0.338134765625; 0
NAND; random_search; 36; 0.338134765625; 0
NAND; random_search; 37; 0.338134765625; 0
NAND; random_search; 38; 0.338134765625; 0
NAND; random_search; 39; 0.338134765625; 0
NAND; random_search; 40; 0.338134765625; 0
NAND; random_search; 41; 0.338134765625; 0
NAND; random_search; 42; 0.338134765625; 0
NAND; random_search; 43; 0.338134765625; 0
NAND; random_search; 44; 0.338134765625; 0
NAND; random_search; 45; 0.338134765625; 0
NAND; random_search; 46; 0.338134765625; 0
NAND; random_search; 47; 0.338134765625; 0
NAND; random_search; 48; 0.338134765625; 0
NAND; random_search; 49; 0.338134765625; 0
NAND; random_search; 50; 0.338134765625; 0
NAND; random_search; 51; 0.338134765625; 0
NAND; random_search; 52; 0.338134765625; 0
NAND; random_search; 53; 0.338134765625; 0
NAND; random_search; 54; 0.338134765625; 0
NAND; random_search; 55; 0.338134765625; 0
NAND; random_search; 56; 0.338134765625; 0
